Category	English	Chinese	Path
DUPLICANTS.STATS	Oxygen Tank	氧氣罐	STRINGS.DUPLICANTS.STATS.BIONICOXYGENTANK.NAME
DUPLICANTS.STATS	Disease Recovery	疾病恢復	STRINGS.DUPLICANTS.STATS.DISEASERECOVERYTIME.NAME
DUPLICANTS.STATS	External Temperature	外部溫度	STRINGS.DUPLICANTS.STATS.EXTERNALTEMPERATURE.NAME
DUPLICANTS.STATS	Absorbed Rad Dose	吸收輻射劑量	STRINGS.DUPLICANTS.STATS.RADIATIONBALANCE.NAME
DUPLICANTS.STATS	Root Health	主幹健康	STRINGS.DUPLICANTS.STATS.SEATREEROOTHEALTH.NAME
DUPLICANTS.STATS	Skin Durability	皮膚耐久度	STRINGS.DUPLICANTS.STATS.SKIN_DURABILITY.NAME
DUPLICANTS.STATS	Skin Thickness	皮膚厚度	STRINGS.DUPLICANTS.STATS.SKIN_THICKNESS.NAME
DUPLICANTS.STATS	Trunk Health	樹幹健康度	STRINGS.DUPLICANTS.STATS.TRUNKHEALTH.NAME
DUPLICANTS.STATS	Node Health	母藤健康	STRINGS.DUPLICANTS.STATS.VINEMOTHERHEALTH.NAME
DUPLICANTS.TRAITS	Destructive	破壞狂	STRINGS.DUPLICANTS.TRAITS.AGGRESSIVE.NAME
DUPLICANTS.TRAITS	Allergies	過敏	STRINGS.DUPLICANTS.TRAITS.ALLERGIES.NAME
DUPLICANTS.TRAITS	Ancient Knowledge	古代知識	STRINGS.DUPLICANTS.TRAITS.ANCIENTKNOWLEDGE.NAME
DUPLICANTS.TRAITS	Anemic	貧血	STRINGS.DUPLICANTS.TRAITS.ANEMIC.NAME
DUPLICANTS.TRAITS	Anxious	焦慮	STRINGS.DUPLICANTS.TRAITS.ANXIOUS.NAME
DUPLICANTS.TRAITS	Relic Hunter	遺跡獵人	STRINGS.DUPLICANTS.TRAITS.ARCHAEOLOGIST.NAME
DUPLICANTS.TRAITS	Unpracticed Artist	缺乏經驗的藝術家	STRINGS.DUPLICANTS.TRAITS.ARTDOWN.NAME
DUPLICANTS.TRAITS	Balloon Artist	氣球藝術家	STRINGS.DUPLICANTS.TRAITS.BALLOONARTIST.NAME
DUPLICANTS.TRAITS	Banshee	女妖	STRINGS.DUPLICANTS.TRAITS.BANSHEE.NAME
DUPLICANTS.TRAITS	Caregiver	護理師	STRINGS.DUPLICANTS.TRAITS.BEDSIDEMANNER.NAME
DUPLICANTS.TRAITS	Binge Eater	暴食症	STRINGS.DUPLICANTS.TRAITS.BINGEEATER.NAME
DUPLICANTS.TRAITS	Plant Murderer	植物殺手	STRINGS.DUPLICANTS.TRAITS.BOTANISTDOWN.NAME
DUPLICANTS.TRAITS	Bottomless Stomach	無底胃	STRINGS.DUPLICANTS.TRAITS.CALORIEBURNER.NAME
DUPLICANTS.TRAITS	Unconstructive	無法建造	STRINGS.DUPLICANTS.TRAITS.CANTBUILD.NAME
DUPLICANTS.TRAITS	Gastrophobia	料理恐懼症	STRINGS.DUPLICANTS.TRAITS.CANTCOOK.NAME
DUPLICANTS.TRAITS	Trypophobia	密集恐懼症	STRINGS.DUPLICANTS.TRAITS.CANTDIG.NAME
DUPLICANTS.TRAITS	Yokel	鄉巴佬	STRINGS.DUPLICANTS.TRAITS.CANTRESEARCH.NAME
DUPLICANTS.TRAITS	Unempathetic	沒有愛心	STRINGS.DUPLICANTS.TRAITS.CARINGDOWN.NAME
DUPLICANTS.TRAITS	Charismatic	魅力超凡	STRINGS.DUPLICANTS.TRAITS.CHATTY.NAME
DUPLICANTS.TRAITS	Building Impaired	建築苦手	STRINGS.DUPLICANTS.TRAITS.CONSTRUCTIONDOWN.NAME
DUPLICANTS.TRAITS	Handy	雙手靈巧	STRINGS.DUPLICANTS.TRAITS.CONSTRUCTIONUP.NAME
DUPLICANTS.TRAITS	Kitchen Menace	炸廚房	STRINGS.DUPLICANTS.TRAITS.COOKINGDOWN.NAME
DUPLICANTS.TRAITS	Rainmaker	神山之力	STRINGS.DUPLICANTS.TRAITS.DATARAINER.NAME
DUPLICANTS.TRAITS	Shabby Dresser	邋遢的衣著	STRINGS.DUPLICANTS.TRAITS.DECORDOWN.NAME
DUPLICANTS.TRAITS	Innately Stylish	天生時尚	STRINGS.DUPLICANTS.TRAITS.DECORUP.NAME
DUPLICANTS.TRAITS	Deep Diver's Lungs	深潛者的肺	STRINGS.DUPLICANTS.TRAITS.DEEPERDIVERSLUNGS.NAME
DUPLICANTS.TRAITS	Undigging	挖掘苦手	STRINGS.DUPLICANTS.TRAITS.DIGGINGDOWN.NAME
DUPLICANTS.TRAITS	Diver's Lungs	潛水員的肺	STRINGS.DUPLICANTS.TRAITS.DIVERSLUNG.NAME
DUPLICANTS.TRAITS	Early Bird	早起的鳥兒	STRINGS.DUPLICANTS.TRAITS.EARLYBIRD.NAME
DUPLICANTS.TRAITS	Quick Learner	天資過人	STRINGS.DUPLICANTS.TRAITS.FASTLEARNER.NAME
DUPLICANTS.TRAITS	Flatulent	胃脹氣	STRINGS.DUPLICANTS.TRAITS.FLATULENCE.NAME
DUPLICANTS.TRAITS	Gourmet	美食家	STRINGS.DUPLICANTS.TRAITS.FOODIE.NAME
DUPLICANTS.TRAITS	Frost Proof	防寒	STRINGS.DUPLICANTS.TRAITS.FROSTPROOF.NAME
DUPLICANTS.TRAITS	Glow Stick	螢光棒	STRINGS.DUPLICANTS.TRAITS.GLOWSTICK.NAME
DUPLICANTS.TRAITS	Grease Monkey	搗蛋鬼	STRINGS.DUPLICANTS.TRAITS.GREASEMONKEY.NAME
DUPLICANTS.TRAITS	Green Thumb	綠拇指	STRINGS.DUPLICANTS.TRAITS.GREENTHUMB.NAME
DUPLICANTS.TRAITS	Yodeler	輕曲哼唱者	STRINGS.DUPLICANTS.TRAITS.HAPPYSINGER.NAME
DUPLICANTS.TRAITS	Squeamish	神經質	STRINGS.DUPLICANTS.TRAITS.HEMOPHOBIA.NAME
DUPLICANTS.TRAITS	Interior Decorator	室內設計師	STRINGS.DUPLICANTS.TRAITS.INTERIORDECORATOR.NAME
DUPLICANTS.TRAITS	Iron Gut	鐵胃	STRINGS.DUPLICANTS.TRAITS.IRONGUT.NAME
DUPLICANTS.TRAITS	Irritable Bowel	腸躁症	STRINGS.DUPLICANTS.TRAITS.IRRITABLEBOWEL.NAME
DUPLICANTS.TRAITS	Loner	獨行俠	STRINGS.DUPLICANTS.TRAITS.LONER.NAME
DUPLICANTS.TRAITS	Luddite	盧德主義者	STRINGS.DUPLICANTS.TRAITS.MACHINERYDOWN.NAME
DUPLICANTS.TRAITS	Rock Fan	岩石迷	STRINGS.DUPLICANTS.TRAITS.METEORPHILE.NAME
DUPLICANTS.TRAITS	Mole Hands	田鼠手	STRINGS.DUPLICANTS.TRAITS.MOLEHANDS.NAME
DUPLICANTS.TRAITS	Mouth Breather	用嘴呼吸	STRINGS.DUPLICANTS.TRAITS.MOUTHBREATHER.NAME
DUPLICANTS.TRAITS	Narcoleptic	嗜睡症	STRINGS.DUPLICANTS.TRAITS.NARCOLEPSY.NAME
DUPLICANTS.TRAITS	Vertigo Prone	懼高症	STRINGS.DUPLICANTS.TRAITS.NEEDS.CLIMACOPHOBIC.NAME
DUPLICANTS.TRAITS	Fashionista	時尚達人	STRINGS.DUPLICANTS.TRAITS.NEEDS.FASHIONABLE.NAME
DUPLICANTS.TRAITS	Pudgy	圓滾滾	STRINGS.DUPLICANTS.TRAITS.NEEDS.PREFERSCOOLER.NAME
DUPLICANTS.TRAITS	Skinny	骨瘦如柴	STRINGS.DUPLICANTS.TRAITS.NEEDS.PREFERSWARMER.NAME
DUPLICANTS.TRAITS	Delicate Feetsies	細嫩腳腳	STRINGS.DUPLICANTS.TRAITS.NEEDS.SENSITIVEFEET.NAME
DUPLICANTS.TRAITS	Solitary Sleeper	獨自睡眠	STRINGS.DUPLICANTS.TRAITS.NEEDS.SOLITARYSLEEPER.NAME
DUPLICANTS.TRAITS	Workaholic	工作狂	STRINGS.DUPLICANTS.TRAITS.NEEDS.WORKAHOLIC.NAME
DUPLICANTS.TRAITS	Nyctophobic	黑夜恐懼症	STRINGS.DUPLICANTS.TRAITS.NIGHTLIGHT.NAME
DUPLICANTS.TRAITS	Night Owl	夜貓子	STRINGS.DUPLICANTS.TRAITS.NIGHTOWL.NAME
DUPLICANTS.TRAITS	Noodle Arms	麵條手	STRINGS.DUPLICANTS.TRAITS.NOODLEARMS.NAME
DUPLICANTS.TRAITS	Radiation Eater	輻射吞噬者	STRINGS.DUPLICANTS.TRAITS.RADIATIONEATER.NAME
DUPLICANTS.TRAITS	Critter Aversion	討厭小動物	STRINGS.DUPLICANTS.TRAITS.RANCHINGDOWN.NAME
DUPLICANTS.TRAITS	Animal Lover	愛動物的人	STRINGS.DUPLICANTS.TRAITS.RANCHINGUP.NAME
DUPLICANTS.TRAITS	Regenerative	自體修復	STRINGS.DUPLICANTS.TRAITS.REGENERATION.NAME
DUPLICANTS.TRAITS	Flash Mobber	即興表演者	STRINGS.DUPLICANTS.TRAITS.ROBODANCER.NAME
DUPLICANTS.TRAITS	Beefsteak	虎背熊腰	STRINGS.DUPLICANTS.TRAITS.ROCKCRUSHER.NAME
DUPLICANTS.TRAITS	Pacifist	和平主義者	STRINGS.DUPLICANTS.TRAITS.SCAREDYCAT.NAME
DUPLICANTS.TRAITS	Shrivelled Tastebuds	缺乏味蕾	STRINGS.DUPLICANTS.TRAITS.SIMPLETASTES.NAME
DUPLICANTS.TRAITS	Slow Learner	資質駑鈍	STRINGS.DUPLICANTS.TRAITS.SLOWLEARNER.NAME
DUPLICANTS.TRAITS	Small Bladder	小膀胱	STRINGS.DUPLICANTS.TRAITS.SMALLBLADDER.NAME
DUPLICANTS.TRAITS	Loud Sleeper	鼾聲如雷	STRINGS.DUPLICANTS.TRAITS.SNORER.NAME
DUPLICANTS.TRAITS	Sparkle Streaker	閃閃發光	STRINGS.DUPLICANTS.TRAITS.SPARKLESTREAKER.NAME
DUPLICANTS.TRAITS	Masterworks Art Booster	大師藝術增效卡匣	STRINGS.DUPLICANTS.TRAITS.STARTWITHBOOSTER_ART1.NAME
DUPLICANTS.TRAITS	Strength Booster	力量增效卡匣	STRINGS.DUPLICANTS.TRAITS.STARTWITHBOOSTER_CARRY1.NAME
DUPLICANTS.TRAITS	Construction Booster	建築增效卡匣	STRINGS.DUPLICANTS.TRAITS.STARTWITHBOOSTER_CONSTRUCT1.NAME
DUPLICANTS.TRAITS	Grilling Booster	燒烤增效卡匣	STRINGS.DUPLICANTS.TRAITS.STARTWITHBOOSTER_COOK1.NAME
DUPLICANTS.TRAITS	Digging Booster	挖掘增效卡匣	STRINGS.DUPLICANTS.TRAITS.STARTWITHBOOSTER_DIG1.NAME
DUPLICANTS.TRAITS	Extreme Digging Booster	極限挖掘增效卡匣	STRINGS.DUPLICANTS.TRAITS.STARTWITHBOOSTER_DIG2.NAME
DUPLICANTS.TRAITS	Crop Tending Booster	作物照料增效卡匣	STRINGS.DUPLICANTS.TRAITS.STARTWITHBOOSTER_FARM1.NAME
DUPLICANTS.TRAITS	Advanced Medical Booster	進階醫療增效卡匣	STRINGS.DUPLICANTS.TRAITS.STARTWITHBOOSTER_MEDICINE1.NAME
DUPLICANTS.TRAITS	Electrical Engineering Booster	電氣工程增效卡匣	STRINGS.DUPLICANTS.TRAITS.STARTWITHBOOSTER_OP1.NAME
DUPLICANTS.TRAITS	Ranching Booster	畜牧增效卡匣	STRINGS.DUPLICANTS.TRAITS.STARTWITHBOOSTER_RANCH1.NAME
DUPLICANTS.TRAITS	Suit Training Booster	服裝訓練增效卡匣	STRINGS.DUPLICANTS.TRAITS.STARTWITHBOOSTER_SUITS1.NAME
DUPLICANTS.TRAITS	Sticker Bomber	貼紙炸彈客	STRINGS.DUPLICANTS.TRAITS.STICKERBOMBER.NAME
DUPLICANTS.TRAITS	Stunner	漏電	STRINGS.DUPLICANTS.TRAITS.STRESSSHOCKER.NAME
DUPLICANTS.TRAITS	Vomiter	反胃	STRINGS.DUPLICANTS.TRAITS.STRESSVOMITER.NAME
DUPLICANTS.TRAITS	Buff	肌肉發達	STRINGS.DUPLICANTS.TRAITS.STRONGARM.NAME
DUPLICANTS.TRAITS	Germ Resistant	抗菌體質	STRINGS.DUPLICANTS.TRAITS.STRONGIMMUNESYSTEM.NAME
DUPLICANTS.TRAITS	Sunny Disposition	性格開朗	STRINGS.DUPLICANTS.TRAITS.SUNNYDISPOSITION.NAME
DUPLICANTS.TRAITS	Super Productive	效率超高	STRINGS.DUPLICANTS.TRAITS.SUPERPRODUCTIVE.NAME
DUPLICANTS.TRAITS	Duress to Impress	逼迫自己	STRINGS.DUPLICANTS.TRAITS.THRIVER.NAME
DUPLICANTS.TRAITS	Twinkletoes	身輕如燕	STRINGS.DUPLICANTS.TRAITS.TWINKLETOES.NAME
DUPLICANTS.TRAITS	Ugly Crier	愛哭鬼	STRINGS.DUPLICANTS.TRAITS.UGLYCRIER.NAME
DUPLICANTS.TRAITS	Uncultured	毫無品味	STRINGS.DUPLICANTS.TRAITS.UNCULTURED.NAME
DUPLICANTS.TRAITS	Biohazardous	體弱多病	STRINGS.DUPLICANTS.TRAITS.WEAKIMMUNESYSTEM.NAME
ELEMENTS	Aerogel	氣凝膠	STRINGS.ELEMENTS.AEROGEL.NAME
ELEMENTS	Algae	藻類	STRINGS.ELEMENTS.ALGAE.NAME
ELEMENTS	Aluminum	鋁	STRINGS.ELEMENTS.ALUMINUM.NAME
ELEMENTS	Aluminum Gas	鋁	STRINGS.ELEMENTS.ALUMINUMGAS.NAME
ELEMENTS	Aluminum Ore	鋁礦	STRINGS.ELEMENTS.ALUMINUMORE.NAME
ELEMENTS	Amber	琥珀	STRINGS.ELEMENTS.AMBER.NAME
ELEMENTS	Basalt	玄武岩	STRINGS.ELEMENTS.BASALT.NAME
ELEMENTS	Bitumen	瀝青	STRINGS.ELEMENTS.BITUMEN.NAME
ELEMENTS	Bleach Stone	漂白石	STRINGS.ELEMENTS.BLEACHSTONE.NAME
ELEMENTS	Water	水	STRINGS.ELEMENTS.BOTTLEDWATER.NAME
ELEMENTS	Brick	黏土磚	STRINGS.ELEMENTS.BRICK.NAME
ELEMENTS	Brine	濃鹽水	STRINGS.ELEMENTS.BRINE.NAME
ELEMENTS	Brine Ice	濃鹽水冰	STRINGS.ELEMENTS.BRINEICE.NAME
ELEMENTS	Coal	煤炭	STRINGS.ELEMENTS.CARBON.NAME
ELEMENTS	Carbon Dioxide	二氧化碳	STRINGS.ELEMENTS.CARBONDIOXIDE.NAME
ELEMENTS	Carbon Fiber	碳纖維	STRINGS.ELEMENTS.CARBONFIBRE.NAME
ELEMENTS	Carbon Gas	碳	STRINGS.ELEMENTS.CARBONGAS.NAME
ELEMENTS	Cement	水泥	STRINGS.ELEMENTS.CEMENT.NAME
ELEMENTS	Cement Mix	水泥混合料	STRINGS.ELEMENTS.CEMENTMIX.NAME
ELEMENTS	Ceramic	陶瓷	STRINGS.ELEMENTS.CERAMIC.NAME
ELEMENTS	Liquid Chlorine	氯	STRINGS.ELEMENTS.CHLORINE.NAME
ELEMENTS	Chlorine Gas	氯	STRINGS.ELEMENTS.CHLORINEGAS.NAME
ELEMENTS	Cinnabar Ore	辰砂	STRINGS.ELEMENTS.CINNABAR.NAME
ELEMENTS	Clay	黏土	STRINGS.ELEMENTS.CLAY.NAME
ELEMENTS	Cobalt	鈷	STRINGS.ELEMENTS.COBALT.NAME
ELEMENTS	Cobalt Gas	鈷	STRINGS.ELEMENTS.COBALTGAS.NAME
ELEMENTS	Cobalt Ore	鈷礦	STRINGS.ELEMENTS.COBALTITE.NAME
ELEMENTS	Composition	組合物	STRINGS.ELEMENTS.COMPOSITION.NAME
ELEMENTS	Polluted Oxygen	汙氧	STRINGS.ELEMENTS.CONTAMINATEDOXYGEN.NAME
ELEMENTS	Copper	銅	STRINGS.ELEMENTS.COPPER.NAME
ELEMENTS	Copper Gas	銅	STRINGS.ELEMENTS.COPPERGAS.NAME
ELEMENTS	Coquina	殼灰岩	STRINGS.ELEMENTS.COQUINA.NAME
ELEMENTS	Corallium	紅珊瑚	STRINGS.ELEMENTS.CORALLIUM.NAME
ELEMENTS	Corium	爐心熔融物	STRINGS.ELEMENTS.CORIUM.NAME
ELEMENTS	Genetic Ooze	基因軟泥	STRINGS.ELEMENTS.CREATURE.NAME
ELEMENTS	Crude Oil	原油	STRINGS.ELEMENTS.CRUDEOIL.NAME
ELEMENTS	Crushed Ice	碎冰	STRINGS.ELEMENTS.CRUSHEDICE.NAME
ELEMENTS	Crushed Rock	碎石	STRINGS.ELEMENTS.CRUSHEDROCK.NAME
ELEMENTS	Copper Ore	銅礦	STRINGS.ELEMENTS.CUPRITE.NAME
ELEMENTS	Depleted Uranium	貧鈾	STRINGS.ELEMENTS.DEPLETEDURANIUM.NAME
ELEMENTS	Diamond	鑽石	STRINGS.ELEMENTS.DIAMOND.NAME
ELEMENTS	Dirt	泥土	STRINGS.ELEMENTS.DIRT.NAME
ELEMENTS	Polluted Ice	汙冰	STRINGS.ELEMENTS.DIRTYICE.NAME
ELEMENTS	Polluted Water	汙水	STRINGS.ELEMENTS.DIRTYWATER.NAME
ELEMENTS	Electrum	琥珀金	STRINGS.ELEMENTS.ELECTRUM.NAME
ELEMENTS	Enriched Uranium	濃縮鈾	STRINGS.ELEMENTS.ENRICHEDURANIUM.NAME
ELEMENTS	Ethanol	乙醇	STRINGS.ELEMENTS.ETHANOL.NAME
ELEMENTS	Ethanol Gas	乙醇	STRINGS.ELEMENTS.ETHANOLGAS.NAME
ELEMENTS	Plywood	膠合板	STRINGS.ELEMENTS.FABRICATEDWOOD.NAME
ELEMENTS	Nuclear Fallout	核輻射	STRINGS.ELEMENTS.FALLOUT.NAME
ELEMENTS	Fertilizer	肥料	STRINGS.ELEMENTS.FERTILIZER.NAME
ELEMENTS	Ovolene	卵漿	STRINGS.ELEMENTS.FISHMILK.NAME
ELEMENTS	Frozen Ovolene	凝凍卵漿	STRINGS.ELEMENTS.FISHMILKICE.NAME
ELEMENTS	Pyrite	黃鐵礦	STRINGS.ELEMENTS.FOOLSGOLD.NAME
ELEMENTS	Fossil	化石	STRINGS.ELEMENTS.FOSSIL.NAME
ELEMENTS	Frozen Squid Ink	凝凍魷魚墨汁	STRINGS.ELEMENTS.FROZENINK.NAME
ELEMENTS	Frozen Phyto Oil	植物油	STRINGS.ELEMENTS.FROZENPHYTOOIL.NAME
ELEMENTS	Fullerene	富勒烯	STRINGS.ELEMENTS.FULLERENE.NAME
ELEMENTS	Galena	方鉛礦	STRINGS.ELEMENTS.GALENA.NAME
ELEMENTS	Glass	玻璃	STRINGS.ELEMENTS.GLASS.NAME
ELEMENTS	Gold	金	STRINGS.ELEMENTS.GOLD.NAME
ELEMENTS	Gold Amalgam	金汞齊	STRINGS.ELEMENTS.GOLDAMALGAM.NAME
ELEMENTS	Gold Gas	金	STRINGS.ELEMENTS.GOLDGAS.NAME
ELEMENTS	Granite	花崗岩	STRINGS.ELEMENTS.GRANITE.NAME
ELEMENTS	Graphite	石墨	STRINGS.ELEMENTS.GRAPHITE.NAME
ELEMENTS	Solid Gunk	黏渣	STRINGS.ELEMENTS.GUNK.NAME
ELEMENTS	Plastium	塑膠質	STRINGS.ELEMENTS.HARDPOLYPROPYLENE.NAME
ELEMENTS	Helium	氦	STRINGS.ELEMENTS.HELIUM.NAME
ELEMENTS	Hydrogen Gas	氫	STRINGS.ELEMENTS.HYDROGEN.NAME
ELEMENTS	Ice	冰	STRINGS.ELEMENTS.ICE.NAME
ELEMENTS	Igneous Rock	火成岩	STRINGS.ELEMENTS.IGNEOUSROCK.NAME
ELEMENTS	Squid Ink	魷魚墨汁	STRINGS.ELEMENTS.INK.NAME
ELEMENTS	Iridium	銥	STRINGS.ELEMENTS.IRIDIUM.NAME
ELEMENTS	Iridium Gas	銥	STRINGS.ELEMENTS.IRIDIUMGAS.NAME
ELEMENTS	Iron	鐵	STRINGS.ELEMENTS.IRON.NAME
ELEMENTS	Iron Gas	鐵	STRINGS.ELEMENTS.IRONGAS.NAME
ELEMENTS	Iron Ore	鐵礦	STRINGS.ELEMENTS.IRONORE.NAME
ELEMENTS	Isosap	異構膠晶	STRINGS.ELEMENTS.ISORESIN.NAME
ELEMENTS	Abyssalite	深淵水晶	STRINGS.ELEMENTS.KATAIRITE.NAME
ELEMENTS	Latex	膠乳	STRINGS.ELEMENTS.LATEX.NAME
ELEMENTS	Lead	鉛	STRINGS.ELEMENTS.LEAD.NAME
ELEMENTS	Lead Gas	鉛	STRINGS.ELEMENTS.LEADGAS.NAME
ELEMENTS	Lime	石灰	STRINGS.ELEMENTS.LIME.NAME
ELEMENTS	Liquid Carbon Dioxide	二氧化碳	STRINGS.ELEMENTS.LIQUIDCARBONDIOXIDE.NAME
ELEMENTS	Liquid Hydrogen	液氫	STRINGS.ELEMENTS.LIQUIDHYDROGEN.NAME
ELEMENTS	Liquid Methane	甲烷	STRINGS.ELEMENTS.LIQUIDMETHANE.NAME
ELEMENTS	Liquid Oxygen	液氧	STRINGS.ELEMENTS.LIQUIDOXYGEN.NAME
ELEMENTS	Liquid Phosphorus	磷	STRINGS.ELEMENTS.LIQUIDPHOSPHORUS.NAME
ELEMENTS	Liquid Propane	丙烷	STRINGS.ELEMENTS.LIQUIDPROPANE.NAME
ELEMENTS	Liquid Sulfur	硫	STRINGS.ELEMENTS.LIQUIDSULFUR.NAME
ELEMENTS	Mafic Rock	基岩	STRINGS.ELEMENTS.MAFICROCK.NAME
ELEMENTS	Magma	岩漿	STRINGS.ELEMENTS.MAGMA.NAME
ELEMENTS	Mercury	汞	STRINGS.ELEMENTS.MERCURY.NAME
ELEMENTS	Mercury Gas	汞	STRINGS.ELEMENTS.MERCURYGAS.NAME
ELEMENTS	Natural Gas	天然氣	STRINGS.ELEMENTS.METHANE.NAME
ELEMENTS	Brackene	鹹乳	STRINGS.ELEMENTS.MILK.NAME
ELEMENTS	Brackwax	鹹乳蠟	STRINGS.ELEMENTS.MILKFAT.NAME
ELEMENTS	Frozen Brackene	鹹乳	STRINGS.ELEMENTS.MILKICE.NAME
ELEMENTS	Molten Aluminum	鋁	STRINGS.ELEMENTS.MOLTENALUMINUM.NAME
ELEMENTS	Liquid Carbon	碳	STRINGS.ELEMENTS.MOLTENCARBON.NAME
ELEMENTS	Molten Cobalt	鈷	STRINGS.ELEMENTS.MOLTENCOBALT.NAME
ELEMENTS	Molten Copper	銅	STRINGS.ELEMENTS.MOLTENCOPPER.NAME
ELEMENTS	Molten Glass	玻璃	STRINGS.ELEMENTS.MOLTENGLASS.NAME
ELEMENTS	Molten Gold	金	STRINGS.ELEMENTS.MOLTENGOLD.NAME
ELEMENTS	Molten Iridium	銥	STRINGS.ELEMENTS.MOLTENIRIDIUM.NAME
ELEMENTS	Molten Iron	鐵	STRINGS.ELEMENTS.MOLTENIRON.NAME
ELEMENTS	Molten Lead	鉛	STRINGS.ELEMENTS.MOLTENLEAD.NAME
ELEMENTS	Molten Nickel	鎳	STRINGS.ELEMENTS.MOLTENNICKEL.NAME
ELEMENTS	Molten Niobium	鈮	STRINGS.ELEMENTS.MOLTENNIOBIUM.NAME
ELEMENTS	Molten Salt	鹽	STRINGS.ELEMENTS.MOLTENSALT.NAME
ELEMENTS	Molten Steel	鋼	STRINGS.ELEMENTS.MOLTENSTEEL.NAME
ELEMENTS	Liquid Sucrose	蔗糖	STRINGS.ELEMENTS.MOLTENSUCROSE.NAME
ELEMENTS	Molten Synthesis Gas	合成氣	STRINGS.ELEMENTS.MOLTENSYNGAS.NAME
ELEMENTS	Molten Tungsten	鎢	STRINGS.ELEMENTS.MOLTENTUNGSTEN.NAME
ELEMENTS	Tungsten Diselenide	二硒化鎢	STRINGS.ELEMENTS.MOLTENTUNGSTENDISELENIDE.NAME
ELEMENTS	Liquid Uranium	鈾	STRINGS.ELEMENTS.MOLTENURANIUM.NAME
ELEMENTS	Molten Zinc	鋅	STRINGS.ELEMENTS.MOLTENZINC.NAME
ELEMENTS	Mucin	黏蛋白	STRINGS.ELEMENTS.MUCUS.NAME
ELEMENTS	Mud	泥漿	STRINGS.ELEMENTS.MUD.NAME
ELEMENTS	Polluted Brine	汙染濃鹽水	STRINGS.ELEMENTS.MURKYBRINE.NAME
ELEMENTS	Polluted Brine Ice	汙染濃鹽水冰	STRINGS.ELEMENTS.MURKYBRINEICE.NAME
ELEMENTS	Liquid Naphtha	石腦油	STRINGS.ELEMENTS.NAPHTHA.NAME
ELEMENTS	Resin	樹脂	STRINGS.ELEMENTS.NATURALRESIN.NAME
ELEMENTS	Solid Resin	樹脂	STRINGS.ELEMENTS.NATURALSOLIDRESIN.NAME
ELEMENTS	Nickel	鎳	STRINGS.ELEMENTS.NICKEL.NAME
ELEMENTS	Nickel Gas	鎳	STRINGS.ELEMENTS.NICKELGAS.NAME
ELEMENTS	Nickel Ore	鎳礦	STRINGS.ELEMENTS.NICKELORE.NAME
ELEMENTS	Niobium	鈮	STRINGS.ELEMENTS.NIOBIUM.NAME
ELEMENTS	Niobium Gas	鈮	STRINGS.ELEMENTS.NIOBIUMGAS.NAME
ELEMENTS	Liquid Nuclear Waste	核廢料	STRINGS.ELEMENTS.NUCLEARWASTE.NAME
ELEMENTS	Obsidian	黑曜石	STRINGS.ELEMENTS.OBSIDIAN.NAME
ELEMENTS	Oxygen	氧	STRINGS.ELEMENTS.OXYGEN.NAME
ELEMENTS	Oxylite	氧石	STRINGS.ELEMENTS.OXYROCK.NAME
ELEMENTS	Gum Wood	黏膠木材	STRINGS.ELEMENTS.PALMWOOD.NAME
ELEMENTS	Pearl	珍珠	STRINGS.ELEMENTS.PEARL.NAME
ELEMENTS	Peat	泥炭	STRINGS.ELEMENTS.PEAT.NAME
ELEMENTS	Petroleum	石油	STRINGS.ELEMENTS.PETROLEUM.NAME
ELEMENTS	Phosphate Nodules	磷酸鹽結核	STRINGS.ELEMENTS.PHOSPHATENODULES.NAME
ELEMENTS	Phosphorite	磷礦	STRINGS.ELEMENTS.PHOSPHORITE.NAME
ELEMENTS	Refined Phosphorus	精煉磷	STRINGS.ELEMENTS.PHOSPHORUS.NAME
ELEMENTS	Phosphorus Gas	磷	STRINGS.ELEMENTS.PHOSPHORUSGAS.NAME
ELEMENTS	Phyto Oil	植物油	STRINGS.ELEMENTS.PHYTOOIL.NAME
ELEMENTS	Plastic	塑膠	STRINGS.ELEMENTS.POLYPROPYLENE.NAME
ELEMENTS	Pondscum	池渣	STRINGS.ELEMENTS.PONDSCUM.NAME
ELEMENTS	Propane Gas	丙烷	STRINGS.ELEMENTS.PROPANE.NAME
ELEMENTS	Radium	鐳	STRINGS.ELEMENTS.RADIUM.NAME
ELEMENTS	Refined Carbon	精製炭	STRINGS.ELEMENTS.REFINEDCARBON.NAME
ELEMENTS	Biodiesel	生質柴油	STRINGS.ELEMENTS.REFINEDLIPID.NAME
ELEMENTS	Regolith	表土	STRINGS.ELEMENTS.REGOLITH.NAME
ELEMENTS	Sap	原生膠	STRINGS.ELEMENTS.RESIN.NAME
ELEMENTS	Rock Gas	岩氣	STRINGS.ELEMENTS.ROCKGAS.NAME
ELEMENTS	Rubber	橡膠	STRINGS.ELEMENTS.RUBBER.NAME
ELEMENTS	Rust	鐵鏽	STRINGS.ELEMENTS.RUST.NAME
ELEMENTS	Salt	鹽	STRINGS.ELEMENTS.SALT.NAME
ELEMENTS	Salt Gas	鹽	STRINGS.ELEMENTS.SALTGAS.NAME
ELEMENTS	Salt Water	鹽水	STRINGS.ELEMENTS.SALTWATER.NAME
ELEMENTS	Sand	沙子	STRINGS.ELEMENTS.SAND.NAME
ELEMENTS	Sand Cement	水泥沙	STRINGS.ELEMENTS.SANDCEMENT.NAME
